frame_id,session,height_cm,split,img_path,depth_path,teacher_path,has_object,n_object,light,n_kpt_visible
20260715_092429_120_000011,20260715_092429_120,120,test,new_ds/train\20260715_092429_120_000011.png,new_ds/Depth\20260715_092429_120_000011.npy,new_ds/Teacher\20260715_092429_120_000011.npy,1,1,No-Light,4
20260715_092429_120_000012,20260715_092429_120,120,test,new_ds/train\20260715_092429_120_000012.png,new_ds/Depth\20260715_092429_120_000012.npy,new_ds/Teacher\20260715_092429_120_000012.npy,1,1,No-Light,4
20260715_092429_120_000013,20260715_092429_120,120,test,new_ds/train\20260715_092429_120_000013.png,new_ds/Depth\20260715_092429_120_000013.npy,new_ds/Teacher\20260715_092429_120_000013.npy,1,1,No-Light,4
20260715_092429_120_000014,20260715_092429_120,120,test,new_ds/train\20260715_092429_120_000014.png,new_ds/Depth\20260715_092429_120_000014.npy,new_ds/Teacher\20260715_092429_120_000014.npy,1,1,No-Light,4
20260715_092429_120_000015,20260715_092429_120,120,test,new_ds/train\20260715_092429_120_000015.png,new_ds/Depth\20260715_092429_120_000015.npy,new_ds/Teacher\20260715_092429_120_000015.npy,1,1,No-Light,4
20260715_092429_120_000016,20260715_092429_120,120,test,new_ds/train\20260715_092429_120_000016.png,new_ds/Depth\20260715_092429_120_000016.npy,new_ds/Teacher\20260715_092429_120_000016.npy,1,1,No-Light,4
20260715_092429_120_000017,20260715_092429_120,120,test,new_ds/train\20260715_092429_120_000017.png,new_ds/Depth\20260715_092429_120_000017.npy,new_ds/Teacher\20260715_092429_120_000017.npy,1,1,No-Light,4
20260715_092429_120_000018,20260715_092429_120,120,test,new_ds/train\20260715_092429_120_000018.png,new_ds/Depth\20260715_092429_120_000018.npy,new_ds/Teacher\20260715_092429_120_000018.npy,1,1,No-Light,4
20260715_092504_130_000000,20260715_092504_130,130,test,new_ds/train\20260715_092504_130_000000.png,new_ds/Depth\20260715_092504_130_000000.npy,new_ds/Teacher\20260715_092504_130_000000.npy,0,0,No-Light,0
20260715_092504_130_000001,20260715_092504_130,130,test,new_ds/train\20260715_092504_130_000001.png,new_ds/Depth\20260715_092504_130_000001.npy,new_ds/Teacher\20260715_092504_130_000001.npy,1,1,No-Light,4
20260715_092504_130_000002,20260715_092504_130,130,test,new_ds/train\20260715_092504_130_000002.png,new_ds/Depth\20260715_092504_130_000002.npy,new_ds/Teacher\20260715_092504_130_000002.npy,1,1,No-Light,4
20260715_092504_130_000003,20260715_092504_130,130,test,new_ds/train\20260715_092504_130_000003.png,new_ds/Depth\20260715_092504_130_000003.npy,new_ds/Teacher\20260715_092504_130_000003.npy,1,1,No-Light,4
20260715_092504_130_000004,20260715_092504_130,130,test,new_ds/train\20260715_092504_130_000004.png,new_ds/Depth\20260715_092504_130_000004.npy,new_ds/Teacher\20260715_092504_130_000004.npy,1,1,No-Light,4
20260715_092504_130_000005,20260715_092504_130,130,test,new_ds/train\20260715_092504_130_000005.png,new_ds/Depth\20260715_092504_130_000005.npy,new_ds/Teacher\20260715_092504_130_000005.npy,1,1,No-Light,4
20260715_092504_130_000006,20260715_092504_130,130,test,new_ds/train\20260715_092504_130_000006.png,new_ds/Depth\20260715_092504_130_000006.npy,new_ds/Teacher\20260715_092504_130_000006.npy,1,1,Red,4
20260715_092504_130_000007,20260715_092504_130,130,test,new_ds/train\20260715_092504_130_000007.png,new_ds/Depth\20260715_092504_130_000007.npy,new_ds/Teacher\20260715_092504_130_000007.npy,1,1,No-Light,4
20260715_092504_130_000008,20260715_092504_130,130,test,new_ds/train\20260715_092504_130_000008.png,new_ds/Depth\20260715_092504_130_000008.npy,new_ds/Teacher\20260715_092504_130_000008.npy,0,0,No-Light,0
20260715_092504_130_000009,20260715_092504_130,130,test,new_ds/train\20260715_092504_130_000009.png,new_ds/Depth\20260715_092504_130_000009.npy,new_ds/Teacher\20260715_092504_130_000009.npy,0,0,No-Light,0
20260715_092504_130_000010,20260715_092504_130,130,test,new_ds/train\20260715_092504_130_000010.png,new_ds/Depth\20260715_092504_130_000010.npy,new_ds/Teacher\20260715_092504_130_000010.npy,0,0,No-Light,0
20260715_092504_130_000011,20260715_092504_130,130,test,new_ds/train\20260715_092504_130_000011.png,new_ds/Depth\20260715_092504_130_000011.npy,new_ds/Teacher\20260715_092504_130_000011.npy,0,0,No-Light,0
20260715_092504_130_000012,20260715_092504_130,130,test,new_ds/train\20260715_092504_130_000012.png,new_ds/Depth\20260715_092504_130_000012.npy,new_ds/Teacher\20260715_092504_130_000012.npy,0,0,No-Light,0
20260715_092504_130_000013,20260715_092504_130,130,test,new_ds/train\20260715_092504_130_000013.png,new_ds/Depth\20260715_092504_130_000013.npy,new_ds/Teacher\20260715_092504_130_000013.npy,0,0,No-Light,0
20260715_092504_130_000014,20260715_092504_130,130,test,new_ds/train\20260715_092504_130_000014.png,new_ds/Depth\20260715_092504_130_000014.npy,new_ds/Teacher\20260715_092504_130_000014.npy,0,0,No-Light,0
20260715_092504_130_000015,20260715_092504_130,130,test,new_ds/train\20260715_092504_130_000015.png,new_ds/Depth\20260715_092504_130_000015.npy,new_ds/Teacher\20260715_092504_130_000015.npy,0,0,No-Light,0
20260715_092504_130_000016,20260715_092504_130,130,test,new_ds/train\20260715_092504_130_000016.png,new_ds/Depth\20260715_092504_130_000016.npy,new_ds/Teacher\20260715_092504_130_000016.npy,0,0,No-Light,0
20260715_092528_130_000000,20260715_092528_130,130,test,new_ds/train\20260715_092528_130_000000.png,new_ds/Depth\20260715_092528_130_000000.npy,new_ds/Teacher\20260715_092528_130_000000.npy,0,0,No-Light,0
20260715_092528_130_000001,20260715_092528_130,130,test,new_ds/train\20260715_092528_130_000001.png,new_ds/Depth\20260715_092528_130_000001.npy,new_ds/Teacher\20260715_092528_130_000001.npy,0,0,No-Light,0
20260715_092528_130_000002,20260715_092528_130,130,test,new_ds/train\20260715_092528_130_000002.png,new_ds/Depth\20260715_092528_130_000002.npy,new_ds/Teacher\20260715_092528_130_000002.npy,0,0,No-Light,0
20260715_092528_130_000003,20260715_092528_130,130,test,new_ds/train\20260715_092528_130_000003.png,new_ds/Depth\20260715_092528_130_000003.npy,new_ds/Teacher\20260715_092528_130_000003.npy,0,0,No-Light,0
20260715_092528_130_000004,20260715_092528_130,130,test,new_ds/train\20260715_092528_130_000004.png,new_ds/Depth\20260715_092528_130_000004.npy,new_ds/Teacher\20260715_092528_130_000004.npy,1,1,No-Light,4
20260715_092528_130_000005,20260715_092528_130,130,test,new_ds/train\20260715_092528_130_000005.png,new_ds/Depth\20260715_092528_130_000005.npy,new_ds/Teacher\20260715_092528_130_000005.npy,1,1,Red,4
20260715_092528_130_000006,20260715_092528_130,130,test,new_ds/train\20260715_092528_130_000006.png,new_ds/Depth\20260715_092528_130_000006.npy,new_ds/Teacher\20260715_092528_130_000006.npy,1,1,Red,4
20260715_092528_130_000007,20260715_092528_130,130,test,new_ds/train\20260715_092528_130_000007.png,new_ds/Depth\20260715_092528_130_000007.npy,new_ds/Teacher\20260715_092528_130_000007.npy,1,1,No-Light,4
20260715_092528_130_000008,20260715_092528_130,130,test,new_ds/train\20260715_092528_130_000008.png,new_ds/Depth\20260715_092528_130_000008.npy,new_ds/Teacher\20260715_092528_130_000008.npy,1,1,No-Light,4
20260715_092528_130_000009,20260715_092528_130,130,test,new_ds/train\20260715_092528_130_000009.png,new_ds/Depth\20260715_092528_130_000009.npy,new_ds/Teacher\20260715_092528_130_000009.npy,1,1,No-Light,4
20260715_092528_130_000010,20260715_092528_130,130,test,new_ds/train\20260715_092528_130_000010.png,new_ds/Depth\20260715_092528_130_000010.npy,new_ds/Teacher\20260715_092528_130_000010.npy,0,0,No-Light,0
20260715_092528_130_000011,20260715_092528_130,130,test,new_ds/train\20260715_092528_130_000011.png,new_ds/Depth\20260715_092528_130_000011.npy,new_ds/Teacher\20260715_092528_130_000011.npy,0,0,No-Light,0
20260715_092528_130_000012,20260715_092528_130,130,test,new_ds/train\20260715_092528_130_000012.png,new_ds/Depth\20260715_092528_130_000012.npy,new_ds/Teacher\20260715_092528_130_000012.npy,1,1,No-Light,4
20260715_092528_130_000013,20260715_092528_130,130,test,new_ds/train\20260715_092528_130_000013.png,new_ds/Depth\20260715_092528_130_000013.npy,new_ds/Teacher\20260715_092528_130_000013.npy,1,2,No-Light,8
20260715_092528_130_000014,20260715_092528_130,130,test,new_ds/train\20260715_092528_130_000014.png,new_ds/Depth\20260715_092528_130_000014.npy,new_ds/Teacher\20260715_092528_130_000014.npy,1,2,No-Light,8
20260715_092528_130_000015,20260715_092528_130,130,test,new_ds/train\20260715_092528_130_000015.png,new_ds/Depth\20260715_092528_130_000015.npy,new_ds/Teacher\20260715_092528_130_000015.npy,1,2,No-Light,8
20260715_092528_130_000016,20260715_092528_130,130,test,new_ds/train\20260715_092528_130_000016.png,new_ds/Depth\20260715_092528_130_000016.npy,new_ds/Teacher\20260715_092528_130_000016.npy,1,2,No-Light,8
20260715_092557_140_000000,20260715_092557_140,140,test,new_ds/train\20260715_092557_140_000000.png,new_ds/Depth\20260715_092557_140_000000.npy,new_ds/Teacher\20260715_092557_140_000000.npy,1,1,No-Light,4
20260715_092557_140_000001,20260715_092557_140,140,test,new_ds/train\20260715_092557_140_000001.png,new_ds/Depth\20260715_092557_140_000001.npy,new_ds/Teacher\20260715_092557_140_000001.npy,1,1,No-Light,4
20260715_092557_140_000002,20260715_092557_140,140,test,new_ds/train\20260715_092557_140_000002.png,new_ds/Depth\20260715_092557_140_000002.npy,new_ds/Teacher\20260715_092557_140_000002.npy,1,2,No-Light,8
20260715_092557_140_000003,20260715_092557_140,140,test,new_ds/train\20260715_092557_140_000003.png,new_ds/Depth\20260715_092557_140_000003.npy,new_ds/Teacher\20260715_092557_140_000003.npy,1,1,No-Light,4
20260715_092557_140_000004,20260715_092557_140,140,test,new_ds/train\20260715_092557_140_000004.png,new_ds/Depth\20260715_092557_140_000004.npy,new_ds/Teacher\20260715_092557_140_000004.npy,1,1,No-Light,4
20260715_092557_140_000005,20260715_092557_140,140,test,new_ds/train\20260715_092557_140_000005.png,new_ds/Depth\20260715_092557_140_000005.npy,new_ds/Teacher\20260715_092557_140_000005.npy,1,1,Green,4
20260715_092557_140_000006,20260715_092557_140,140,test,new_ds/train\20260715_092557_140_000006.png,new_ds/Depth\20260715_092557_140_000006.npy,new_ds/Teacher\20260715_092557_140_000006.npy,1,1,Green,4
20260715_092557_140_000007,20260715_092557_140,140,test,new_ds/train\20260715_092557_140_000007.png,new_ds/Depth\20260715_092557_140_000007.npy,new_ds/Teacher\20260715_092557_140_000007.npy,1,1,No-Light,4
20260715_092557_140_000008,20260715_092557_140,140,test,new_ds/train\20260715_092557_140_000008.png,new_ds/Depth\20260715_092557_140_000008.npy,new_ds/Teacher\20260715_092557_140_000008.npy,1,1,No-Light,4
20260715_092557_140_000009,20260715_092557_140,140,test,new_ds/train\20260715_092557_140_000009.png,new_ds/Depth\20260715_092557_140_000009.npy,new_ds/Teacher\20260715_092557_140_000009.npy,0,0,No-Light,0
20260715_092557_140_000010,20260715_092557_140,140,test,new_ds/train\20260715_092557_140_000010.png,new_ds/Depth\20260715_092557_140_000010.npy,new_ds/Teacher\20260715_092557_140_000010.npy,0,0,No-Light,0
20260715_092557_140_000011,20260715_092557_140,140,test,new_ds/train\20260715_092557_140_000011.png,new_ds/Depth\20260715_092557_140_000011.npy,new_ds/Teacher\20260715_092557_140_000011.npy,0,0,No-Light,0
20260715_092557_140_000012,20260715_092557_140,140,test,new_ds/train\20260715_092557_140_000012.png,new_ds/Depth\20260715_092557_140_000012.npy,new_ds/Teacher\20260715_092557_140_000012.npy,0,0,No-Light,0
20260715_092557_140_000013,20260715_092557_140,140,test,new_ds/train\20260715_092557_140_000013.png,new_ds/Depth\20260715_092557_140_000013.npy,new_ds/Teacher\20260715_092557_140_000013.npy,0,0,No-Light,0
20260715_092557_140_000014,20260715_092557_140,140,test,new_ds/train\20260715_092557_140_000014.png,new_ds/Depth\20260715_092557_140_000014.npy,new_ds/Teacher\20260715_092557_140_000014.npy,0,0,No-Light,0
20260715_092557_140_000015,20260715_092557_140,140,test,new_ds/train\20260715_092557_140_000015.png,new_ds/Depth\20260715_092557_140_000015.npy,new_ds/Teacher\20260715_092557_140_000015.npy,0,0,No-Light,0
20260715_092557_140_000016,20260715_092557_140,140,test,new_ds/train\20260715_092557_140_000016.png,new_ds/Depth\20260715_092557_140_000016.npy,new_ds/Teacher\20260715_092557_140_000016.npy,0,0,No-Light,0
20260715_092621_140_000000,20260715_092621_140,140,test,new_ds/train\20260715_092621_140_000000.png,new_ds/Depth\20260715_092621_140_000000.npy,new_ds/Teacher\20260715_092621_140_000000.npy,0,0,No-Light,0
20260715_092621_140_000001,20260715_092621_140,140,test,new_ds/train\20260715_092621_140_000001.png,new_ds/Depth\20260715_092621_140_000001.npy,new_ds/Teacher\20260715_092621_140_000001.npy,0,0,No-Light,0
20260715_092621_140_000002,20260715_092621_140,140,test,new_ds/train\20260715_092621_140_000002.png,new_ds/Depth\20260715_092621_140_000002.npy,new_ds/Teacher\20260715_092621_140_000002.npy,1,1,No-Light,4
20260715_092621_140_000003,20260715_092621_140,140,test,new_ds/train\20260715_092621_140_000003.png,new_ds/Depth\20260715_092621_140_000003.npy,new_ds/Teacher\20260715_092621_140_000003.npy,1,1,Green,4
20260715_092621_140_000004,20260715_092621_140,140,test,new_ds/train\20260715_092621_140_000004.png,new_ds/Depth\20260715_092621_140_000004.npy,new_ds/Teacher\20260715_092621_140_000004.npy,1,1,Green,4
20260715_092621_140_000005,20260715_092621_140,140,test,new_ds/train\20260715_092621_140_000005.png,new_ds/Depth\20260715_092621_140_000005.npy,new_ds/Teacher\20260715_092621_140_000005.npy,1,1,Green,4
20260715_092621_140_000006,20260715_092621_140,140,test,new_ds/train\20260715_092621_140_000006.png,new_ds/Depth\20260715_092621_140_000006.npy,new_ds/Teacher\20260715_092621_140_000006.npy,1,1,No-Light,4
20260715_092621_140_000007,20260715_092621_140,140,test,new_ds/train\20260715_092621_140_000007.png,new_ds/Depth\20260715_092621_140_000007.npy,new_ds/Teacher\20260715_092621_140_000007.npy,1,1,No-Light,4
20260715_092621_140_000008,20260715_092621_140,140,test,new_ds/train\20260715_092621_140_000008.png,new_ds/Depth\20260715_092621_140_000008.npy,new_ds/Teacher\20260715_092621_140_000008.npy,1,1,No-Light,4
20260715_092621_140_000009,20260715_092621_140,140,test,new_ds/train\20260715_092621_140_000009.png,new_ds/Depth\20260715_092621_140_000009.npy,new_ds/Teacher\20260715_092621_140_000009.npy,1,1,No-Light,4
20260715_092621_140_000010,20260715_092621_140,140,test,new_ds/train\20260715_092621_140_000010.png,new_ds/Depth\20260715_092621_140_000010.npy,new_ds/Teacher\20260715_092621_140_000010.npy,0,0,No-Light,0
20260715_092621_140_000011,20260715_092621_140,140,test,new_ds/train\20260715_092621_140_000011.png,new_ds/Depth\20260715_092621_140_000011.npy,new_ds/Teacher\20260715_092621_140_000011.npy,0,0,No-Light,0
20260715_092621_140_000012,20260715_092621_140,140,test,new_ds/train\20260715_092621_140_000012.png,new_ds/Depth\20260715_092621_140_000012.npy,new_ds/Teacher\20260715_092621_140_000012.npy,0,0,No-Light,0
20260715_092621_140_000013,20260715_092621_140,140,test,new_ds/train\20260715_092621_140_000013.png,new_ds/Depth\20260715_092621_140_000013.npy,new_ds/Teacher\20260715_092621_140_000013.npy,0,0,No-Light,0
20260715_092621_140_000014,20260715_092621_140,140,test,new_ds/train\20260715_092621_140_000014.png,new_ds/Depth\20260715_092621_140_000014.npy,new_ds/Teacher\20260715_092621_140_000014.npy,0,0,No-Light,0
20260715_092621_140_000015,20260715_092621_140,140,test,new_ds/train\20260715_092621_140_000015.png,new_ds/Depth\20260715_092621_140_000015.npy,new_ds/Teacher\20260715_092621_140_000015.npy,0,0,No-Light,0
20260715_092703_150_000000,20260715_092703_150,150,test,new_ds/train\20260715_092703_150_000000.png,new_ds/Depth\20260715_092703_150_000000.npy,new_ds/Teacher\20260715_092703_150_000000.npy,1,1,No-Light,4
20260715_092703_150_000001,20260715_092703_150,150,test,new_ds/train\20260715_092703_150_000001.png,new_ds/Depth\20260715_092703_150_000001.npy,new_ds/Teacher\20260715_092703_150_000001.npy,1,1,No-Light,4
20260715_092703_150_000002,20260715_092703_150,150,test,new_ds/train\20260715_092703_150_000002.png,new_ds/Depth\20260715_092703_150_000002.npy,new_ds/Teacher\20260715_092703_150_000002.npy,1,1,No-Light,4
20260715_092703_150_000003,20260715_092703_150,150,test,new_ds/train\20260715_092703_150_000003.png,new_ds/Depth\20260715_092703_150_000003.npy,new_ds/Teacher\20260715_092703_150_000003.npy,1,1,Green,4
20260715_092703_150_000004,20260715_092703_150,150,test,new_ds/train\20260715_092703_150_000004.png,new_ds/Depth\20260715_092703_150_000004.npy,new_ds/Teacher\20260715_092703_150_000004.npy,1,1,Green,4
20260715_092703_150_000005,20260715_092703_150,150,test,new_ds/train\20260715_092703_150_000005.png,new_ds/Depth\20260715_092703_150_000005.npy,new_ds/Teacher\20260715_092703_150_000005.npy,1,1,Green,4
20260715_092703_150_000006,20260715_092703_150,150,test,new_ds/train\20260715_092703_150_000006.png,new_ds/Depth\20260715_092703_150_000006.npy,new_ds/Teacher\20260715_092703_150_000006.npy,1,1,No-Light,4
20260715_092703_150_000007,20260715_092703_150,150,test,new_ds/train\20260715_092703_150_000007.png,new_ds/Depth\20260715_092703_150_000007.npy,new_ds/Teacher\20260715_092703_150_000007.npy,1,1,No-Light,4
20260715_092703_150_000008,20260715_092703_150,150,test,new_ds/train\20260715_092703_150_000008.png,new_ds/Depth\20260715_092703_150_000008.npy,new_ds/Teacher\20260715_092703_150_000008.npy,1,1,No-Light,4
20260715_092703_150_000009,20260715_092703_150,150,test,new_ds/train\20260715_092703_150_000009.png,new_ds/Depth\20260715_092703_150_000009.npy,new_ds/Teacher\20260715_092703_150_000009.npy,1,1,No-Light,4
20260715_092703_150_000010,20260715_092703_150,150,test,new_ds/train\20260715_092703_150_000010.png,new_ds/Depth\20260715_092703_150_000010.npy,new_ds/Teacher\20260715_092703_150_000010.npy,0,0,No-Light,0
20260715_092703_150_000011,20260715_092703_150,150,test,new_ds/train\20260715_092703_150_000011.png,new_ds/Depth\20260715_092703_150_000011.npy,new_ds/Teacher\20260715_092703_150_000011.npy,0,0,No-Light,0
20260715_092703_150_000012,20260715_092703_150,150,test,new_ds/train\20260715_092703_150_000012.png,new_ds/Depth\20260715_092703_150_000012.npy,new_ds/Teacher\20260715_092703_150_000012.npy,0,0,No-Light,0
20260715_092703_150_000013,20260715_092703_150,150,test,new_ds/train\20260715_092703_150_000013.png,new_ds/Depth\20260715_092703_150_000013.npy,new_ds/Teacher\20260715_092703_150_000013.npy,0,0,No-Light,0
